session_id,player_id,session_date,session_duration_minutes,level_reached,events_completed,purchase_amount
4309,266,2024-01-19,45,10,4,0.0
4310,266,2024-01-20,14,10,1,0.0
4311,266,2024-01-21,56,10,1,0.0
4312,266,2024-01-21,29,10,3,0.0
4313,266,2024-01-22,14,10,5,0.0
4314,266,2024-01-23,31,10,1,0.0
4315,266,2024-01-24,14,10,6,0.0
4316,266,2024-01-24,15,10,2,0.0
4317,266,2024-01-25,34,10,4,0.0
4318,266,2024-01-25,37,10,7,0.0
4319,266,2024-01-26,21,10,3,0.0
4320,266,2024-01-26,27,10,1,0.0
4321,266,2024-01-27,32,10,4,0.0
4322,266,2024-01-28,58,10,0,0.0
4323,266,2024-01-29,30,10,1,0.0
4324,266,2024-01-29,49,10,5,0.0
4325,266,2024-01-30,12,10,0,0.0
4326,267,2024-01-01,17,2,1,0.0
4327,267,2024-01-01,54,2,5,0.0
4328,267,2024-01-02,32,3,1,0.0
4329,267,2024-01-03,58,4,4,0.0
4330,267,2024-01-04,54,5,6,0.0
4331,267,2024-01-05,40,5,7,0.0
4332,267,2024-01-06,31,5,1,0.0
4333,267,2024-01-07,44,5,5,0.0
4334,267,2024-01-07,12,5,5,0.0
4335,268,2024-01-03,22,1,2,0.0
4336,268,2024-01-04,30,2,5,0.0
4337,268,2024-01-05,47,3,6,0.0
4338,268,2024-01-05,50,3,7,0.0
4339,268,2024-01-06,16,3,4,0.0
4340,268,2024-01-07,34,4,0,0.0
4341,268,2024-01-08,14,5,7,0.0
4342,268,2024-01-08,58,5,2,0.0
4343,268,2024-01-09,39,5,6,0.0
4344,268,2024-01-09,45,5,6,0.0
4345,268,2024-01-10,36,5,4,0.0
4346,268,2024-01-10,23,5,4,0.0
4347,268,2024-01-11,57,5,5,0.0
4348,268,2024-01-11,48,5,6,0.0
4349,268,2024-01-12,25,5,3,0.0
4350,268,2024-01-13,57,5,6,0.0
4351,268,2024-01-14,36,5,4,0.0
4352,268,2024-01-15,44,5,6,0.0
4353,268,2024-01-16,44,5,6,0.0
4354,268,2024-01-16,59,5,5,0.0
4355,268,2024-01-17,55,5,3,0.0
4356,268,2024-01-17,41,5,5,0.0
4357,268,2024-01-18,49,5,7,0.0
4358,268,2024-01-19,48,5,3,0.0
4359,268,2024-01-19,27,5,1,0.0
4360,268,2024-01-20,31,5,2,0.0
4361,268,2024-01-21,30,5,1,0.0
4362,268,2024-01-21,49,5,4,0.0
4363,268,2024-01-22,27,5,6,0.0
4364,268,2024-01-23,50,5,0,0.0
4365,268,2024-01-24,16,5,0,0.0
4366,268,2024-01-25,10,5,1,0.0
4367,268,2024-01-25,13,5,5,0.0
4368,268,2024-01-26,45,5,1,0.0
4369,268,2024-01-26,49,5,1,0.0
4370,268,2024-01-27,23,5,3,0.0
4371,268,2024-01-28,51,5,0,0.0
4372,268,2024-01-29,37,5,6,0.0
4373,268,2024-01-29,55,5,4,0.0
4374,268,2024-01-30,41,5,7,0.0
4375,268,2024-01-31,46,5,7,0.0
4376,268,2024-02-01,51,5,2,0.0
4377,268,2024-02-01,49,5,0,0.0
4378,269,2024-01-06,36,1,1,0.0
4379,269,2024-01-07,59,2,7,0.0
4380,269,2024-01-08,50,2,1,0.0
4381,269,2024-01-09,12,2,5,0.0
4382,269,2024-01-10,47,2,5,0.0
4383,269,2024-01-10,57,2,4,0.0
4384,269,2024-01-11,26,3,1,0.0
4385,269,2024-01-12,43,4,6,0.0
4386,269,2024-01-12,36,4,1,0.0
4387,269,2024-01-13,21,5,3,0.0
4388,269,2024-01-13,20,6,0,0.0
4389,269,2024-01-14,12,6,0,0.0
4390,269,2024-01-15,46,7,0,0.0
4391,269,2024-01-16,24,7,7,0.0
4392,269,2024-01-16,32,8,6,0.0
4393,269,2024-01-17,56,9,1,0.0
4394,269,2024-01-18,51,9,6,0.0
4395,269,2024-01-19,31,9,2,0.0
4396,270,2024-01-02,58,1,1,0.0
4397,270,2024-01-03,47,2,4,0.0
4398,270,2024-01-03,35,3,3,0.0
4399,270,2024-01-04,23,3,4,0.0
4400,270,2024-01-05,27,4,1,0.0
4401,270,2024-01-05,26,5,5,0.0
4402,270,2024-01-06,10,6,3,0.0
4403,270,2024-01-07,45,6,6,0.0
4404,270,2024-01-08,11,7,3,0.0
4405,270,2024-01-09,40,7,5,0.0
4406,270,2024-01-09,31,7,6,0.0
4407,270,2024-01-10,35,7,3,0.0
4408,270,2024-01-11,54,7,6,0.0
4409,270,2024-01-12,17,7,5,0.0
4410,270,2024-01-12,36,7,4,0.0
4411,270,2024-01-13,14,7,0,0.0
4412,270,2024-01-13,16,7,1,0.0
4413,270,2024-01-14,35,7,7,0.0
4414,270,2024-01-14,23,8,0,0.0
4415,270,2024-01-15,33,8,0,0.0
4416,271,2024-01-05,30,2,5,0.0
4417,271,2024-01-06,15,2,6,0.0
4418,271,2024-01-07,42,3,2,0.0
4419,271,2024-01-07,13,4,5,0.0
4420,272,2024-01-04,58,1,5,0.0
4421,272,2024-01-04,24,2,7,0.0
4422,272,2024-01-05,46,3,5,0.0
4423,272,2024-01-05,14,4,2,0.0
4424,272,2024-01-06,33,4,4,0.0
4425,273,2024-01-02,38,2,6,0.0
4426,273,2024-01-02,48,3,3,0.0
4427,273,2024-01-03,23,4,3,0.0
4428,273,2024-01-03,37,5,1,0.0
4429,273,2024-01-04,40,6,6,0.0
4430,273,2024-01-05,34,7,3,0.0
4431,273,2024-01-05,40,8,6,0.0
4432,273,2024-01-06,19,9,7,0.0
4433,273,2024-01-07,12,10,0,0.0
4434,273,2024-01-08,22,11,7,0.0
4435,274,2024-01-06,26,2,3,0.0
4436,274,2024-01-06,24,3,2,0.0
4437,274,2024-01-07,40,3,1,0.0
4438,274,2024-01-07,36,4,4,0.0
4439,274,2024-01-08,38,4,4,0.0
4440,274,2024-01-08,32,4,4,0.0
4441,274,2024-01-09,52,5,3,0.0
4442,274,2024-01-09,39,6,0,0.0
4443,274,2024-01-10,23,6,4,0.0
4444,274,2024-01-10,10,6,3,0.0
4445,274,2024-01-11,24,7,5,0.0
4446,274,2024-01-11,31,7,5,0.0
4447,274,2024-01-12,42,7,2,0.0
4448,274,2024-01-12,48,7,6,0.0
4449,274,2024-01-13,11,7,2,0.0
4450,274,2024-01-13,38,7,3,0.0
4451,274,2024-01-14,48,7,4,0.0
4452,274,2024-01-15,46,7,3,0.0
4453,274,2024-01-16,54,7,6,0.0
4454,274,2024-01-17,59,7,1,0.0
4455,274,2024-01-17,49,8,7,0.0
4456,274,2024-01-18,57,8,3,0.0
4457,274,2024-01-19,29,9,4,0.0
4458,274,2024-01-19,43,10,2,0.0
4459,275,2024-01-07,33,1,1,0.0
4460,275,2024-01-07,34,2,1,0.0
4461,275,2024-01-08,56,3,3,0.0
4462,275,2024-01-08,59,4,4,0.0
4463,275,2024-01-09,13,5,0,0.0
4464,275,2024-01-10,48,5,3,0.0
4465,275,2024-01-11,57,6,6,0.0
4466,275,2024-01-11,46,6,4,0.0
4467,275,2024-01-12,17,7,4,0.0
4468,275,2024-01-12,50,8,1,0.0
4469,275,2024-01-13,15,8,4,0.0
4470,275,2024-01-14,12,8,6,0.0
4471,275,2024-01-14,24,8,5,0.0
4472,275,2024-01-15,40,8,7,0.0
4473,275,2024-01-15,28,9,2,0.0
4474,275,2024-01-16,44,10,4,0.0
4475,275,2024-01-16,59,10,5,0.0
4476,275,2024-01-17,44,11,5,0.0
4477,275,2024-01-17,35,11,6,0.0
4478,275,2024-01-18,44,11,6,0.0
4479,275,2024-01-19,23,12,3,0.0
4480,275,2024-01-19,36,12,4,0.0
4481,275,2024-01-20,54,13,6,0.0
4482,275,2024-01-21,14,13,3,0.0
4483,275,2024-01-22,27,14,5,0.0
4484,275,2024-01-23,15,14,7,0.0
4485,275,2024-01-24,49,15,2,0.0
4486,275,2024-01-25,36,16,2,0.0
4487,275,2024-01-25,18,17,5,0.0
4488,275,2024-01-26,12,18,2,0.0
4489,275,2024-01-27,37,19,4,0.0
4490,275,2024-01-27,34,20,5,0.0
4491,275,2024-01-28,48,20,7,0.0
4492,275,2024-01-28,39,20,6,0.0
4493,275,2024-01-29,41,20,6,0.0
4494,275,2024-01-29,32,20,7,0.0
4495,275,2024-01-30,34,20,3,0.0
4496,275,2024-01-31,40,20,1,0.0
4497,275,2024-01-31,48,20,5,0.0
4498,275,2024-02-01,19,20,6,0.0
4499,275,2024-02-02,41,20,0,0.0
4500,275,2024-02-02,45,20,3,0.0
4501,275,2024-02-03,25,20,1,0.0
4502,275,2024-02-03,17,20,1,0.0
4503,275,2024-02-04,20,20,5,0.0
4504,275,2024-02-04,10,20,5,0.0
4505,275,2024-02-05,21,20,0,0.0
4506,276,2024-01-04,17,1,7,0.0
4507,276,2024-01-04,52,1,1,0.0
4508,276,2024-01-05,48,2,3,0.0
4509,276,2024-01-06,59,2,1,0.0
4510,276,2024-01-07,55,3,7,0.0
4511,276,2024-01-08,38,3,1,0.0
4512,276,2024-01-08,38,3,1,0.0
4513,276,2024-01-09,50,4,3,0.0
4514,276,2024-01-10,30,4,1,0.0
4515,276,2024-01-11,55,4,1,0.0
4516,276,2024-01-12,45,4,2,0.0
4517,276,2024-01-12,12,5,0,0.0
4518,276,2024-01-13,50,5,0,0.0
4519,276,2024-01-14,57,6,5,0.0
4520,276,2024-01-15,26,6,7,0.0
4521,276,2024-01-15,34,7,1,0.0
4522,276,2024-01-16,40,7,3,0.0
4523,276,2024-01-16,30,7,0,0.0
4524,276,2024-01-17,53,7,6,0.0
4525,276,2024-01-17,53,7,4,0.0
4526,277,2024-01-07,32,2,6,0.0
4527,277,2024-01-08,29,3,2,0.0
4528,277,2024-01-09,30,4,0,0.0
4529,277,2024-01-09,16,5,6,0.0
4530,277,2024-01-10,24,6,4,0.0
4531,277,2024-01-11,13,6,6,0.0
4532,277,2024-01-11,42,6,3,0.0
4533,277,2024-01-12,26,6,1,0.0
4534,277,2024-01-13,20,7,0,0.0
4535,277,2024-01-13,11,7,4,0.0
4536,278,2024-01-03,12,2,3,0.0
4537,278,2024-01-03,27,2,4,0.0
4538,278,2024-01-04,36,2,1,0.0
4539,278,2024-01-05,15,3,6,0.0
4540,278,2024-01-06,30,4,4,0.0
4541,278,2024-01-06,28,4,1,0.0
4542,278,2024-01-07,38,4,4,0.0
4543,278,2024-01-07,36,4,0,0.0
4544,278,2024-01-08,47,4,0,0.0
4545,278,2024-01-09,26,5,6,0.0
4546,278,2024-01-09,59,5,6,0.0
4547,278,2024-01-10,48,5,7,0.0
4548,278,2024-01-10,58,5,3,0.0
4549,278,2024-01-11,54,5,7,0.0
4550,278,2024-01-11,13,5,4,0.0
4551,278,2024-01-12,42,5,6,0.0
4552,278,2024-01-13,10,5,7,0.0
4553,278,2024-01-14,56,5,5,0.0
4554,278,2024-01-14,11,5,0,0.0
4555,278,2024-01-15,54,5,6,0.0
4556,278,2024-01-15,52,5,4,0.0
4557,278,2024-01-16,17,5,6,0.0
4558,279,2024-01-03,24,1,2,0.0
4559,279,2024-01-04,25,2,5,0.0
4560,279,2024-01-05,57,3,6,0.0
4561,279,2024-01-05,19,4,3,0.0
4562,279,2024-01-06,35,5,6,0.0
4563,279,2024-01-06,22,6,3,0.0
4564,279,2024-01-07,37,6,4,0.0
4565,279,2024-01-07,33,6,3,0.0
4566,279,2024-01-08,57,6,3,0.0
4567,279,2024-01-08,18,6,0,0.0
4568,279,2024-01-09,23,6,2,0.0
4569,279,2024-01-09,12,6,7,0.0
4570,280,2024-01-01,26,2,5,0.0
4571,280,2024-01-01,49,3,7,0.0
4572,280,2024-01-02,13,4,4,0.0
4573,280,2024-01-03,36,5,3,0.0
4574,281,2024-01-07,53,2,7,0.0
4575,281,2024-01-07,11,3,0,0.0
4576,281,2024-01-08,40,3,3,0.0
4577,281,2024-01-09,57,4,2,0.0
4578,281,2024-01-10,57,4,4,0.0
4579,281,2024-01-10,22,5,1,0.0
4580,281,2024-01-11,16,6,5,0.0
4581,281,2024-01-11,48,7,5,0.0
4582,281,2024-01-12,51,7,1,0.0
4583,281,2024-01-12,48,7,6,0.0
4584,281,2024-01-13,14,7,1,0.0
4585,281,2024-01-14,34,8,1,0.0
4586,281,2024-01-15,26,8,6,0.0
4587,281,2024-01-15,57,9,2,0.0
4588,281,2024-01-16,24,9,5,0.0
4589,281,2024-01-16,17,10,7,0.0
4590,281,2024-01-17,41,10,3,0.0
4591,281,2024-01-18,27,11,7,0.0
4592,281,2024-01-19,37,11,5,0.0
4593,281,2024-01-19,34,11,0,0.0
4594,281,2024-01-20,41,11,7,0.0
4595,281,2024-01-20,33,11,7,0.0
4596,282,2024-01-06,25,2,4,0.0
4597,282,2024-01-06,49,3,6,0.0
4598,283,2024-01-05,43,1,1,0.0
4599,283,2024-01-06,53,2,3,0.0
4600,283,2024-01-07,55,2,6,0.0
4601,283,2024-01-08,42,2,0,0.0
4602,283,2024-01-09,51,3,4,0.0
4603,283,2024-01-09,33,4,7,0.0
4604,283,2024-01-10,18,5,3,0.0
4605,283,2024-01-11,12,6,2,0.0
4606,283,2024-01-12,16,7,7,0.0
4607,283,2024-01-12,52,7,4,0.0
4608,283,2024-01-13,53,7,2,0.0
4609,283,2024-01-14,28,7,5,0.0
4610,283,2024-01-15,46,8,5,0.0
4611,283,2024-01-16,38,8,3,0.0
4612,283,2024-01-16,46,8,1,0.0
4613,283,2024-01-17,53,9,4,0.0
4614,283,2024-01-17,57,9,6,0.0
4615,283,2024-01-18,47,10,0,0.0
4616,283,2024-01-18,13,11,4,0.0
4617,283,2024-01-19,58,12,6,0.0
4618,283,2024-01-19,17,12,1,0.0
4619,283,2024-01-20,34,12,7,0.0
4620,283,2024-01-21,16,12,2,0.0
4621,283,2024-01-21,57,12,1,0.0
4622,283,2024-01-22,54,13,5,0.0
4623,283,2024-01-22,35,14,7,0.0
4624,283,2024-01-23,42,15,5,0.0
4625,283,2024-01-24,29,15,7,0.0
4626,283,2024-01-24,22,16,7,0.0
4627,283,2024-01-25,31,16,4,0.0
4628,283,2024-01-26,25,17,4,0.0
4629,283,2024-01-27,12,17,4,0.0
4630,283,2024-01-27,19,17,7,0.0
4631,283,2024-01-28,11,18,4,0.0
4632,283,2024-01-29,36,19,3,0.0
4633,283,2024-01-30,30,19,6,0.0
4634,283,2024-01-31,57,19,4,0.0
4635,283,2024-01-31,19,20,1,0.0
4636,283,2024-02-01,40,20,6,0.0
4637,283,2024-02-01,34,20,3,0.0
4638,283,2024-02-02,20,20,0,0.0
4639,283,2024-02-03,11,20,5,0.0
4640,283,2024-02-03,18,20,4,0.0
4641,284,2024-01-04,17,2,2,0.0
4642,284,2024-01-05,30,3,6,0.0
4643,284,2024-01-05,15,3,0,0.0
4644,284,2024-01-06,13,4,2,0.0
4645,284,2024-01-07,24,4,4,0.0
4646,284,2024-01-08,57,5,5,0.0
4647,284,2024-01-08,48,6,5,0.0
4648,284,2024-01-09,37,6,6,0.0
4649,284,2024-01-10,14,6,1,0.0
4650,284,2024-01-11,49,6,6,0.0
4651,284,2024-01-12,43,6,6,0.0
4652,284,2024-01-12,22,6,5,0.0
4653,284,2024-01-13,24,7,7,0.0
4654,284,2024-01-13,18,8,0,0.0
4655,284,2024-01-14,32,8,1,0.0
4656,284,2024-01-14,11,9,7,0.0
4657,284,2024-01-15,27,9,4,0.0
4658,284,2024-01-16,53,9,2,0.0
4659,284,2024-01-17,11,9,2,0.0
4660,284,2024-01-17,31,10,6,0.0
4661,285,2024-01-02,36,2,2,0.0
4662,285,2024-01-03,21,2,7,0.0
4663,285,2024-01-03,32,3,1,0.0
4664,285,2024-01-04,48,3,2,0.0
4665,285,2024-01-04,23,3,7,0.0
4666,285,2024-01-05,45,3,2,0.0
4667,285,2024-01-06,19,4,6,0.0
4668,285,2024-01-07,27,5,5,0.0
4669,285,2024-01-07,19,5,3,0.0
4670,285,2024-01-08,55,5,6,0.0
4671,285,2024-01-09,20,5,3,0.0
4672,285,2024-01-09,42,5,3,0.0
4673,285,2024-01-10,36,5,5,0.0
4674,285,2024-01-10,31,5,1,0.0
4675,285,2024-01-11,14,5,2,0.0
4676,285,2024-01-11,11,5,2,0.0
4677,285,2024-01-12,58,5,1,0.0
4678,285,2024-01-13,21,5,2,0.0
4679,285,2024-01-14,47,5,6,0.0
4680,285,2024-01-14,42,5,5,0.0
4681,285,2024-01-15,54,5,6,0.0
4682,285,2024-01-15,31,5,2,0.0
4683,285,2024-01-16,18,5,2,0.0
4684,285,2024-01-17,21,5,3,0.0
4685,285,2024-01-18,59,5,7,0.0
4686,285,2024-01-18,18,5,4,0.0
4687,285,2024-01-19,51,5,0,0.0
4688,285,2024-01-19,16,5,0,0.0
4689,285,2024-01-20,59,5,7,0.0
4690,285,2024-01-21,44,5,4,0.0
4691,285,2024-01-21,37,5,2,0.0
4692,285,2024-01-22,30,5,4,0.0
4693,285,2024-01-23,55,5,4,0.0
4694,285,2024-01-23,18,5,5,0.0
4695,285,2024-01-24,51,5,6,0.0
4696,285,2024-01-24,44,5,1,0.0
4697,285,2024-01-25,28,5,4,0.0
4698,285,2024-01-26,20,5,1,0.0
4699,285,2024-01-27,45,5,1,0.0
4700,285,2024-01-28,41,5,4,0.0
4701,285,2024-01-29,27,5,0,0.0
4702,285,2024-01-29,23,5,7,0.0
4703,285,2024-01-30,24,5,3,0.0
4704,285,2024-01-30,43,5,3,0.0
4705,285,2024-01-31,10,5,2,0.0
4706,285,2024-01-31,30,5,1,0.0
4707,286,2024-01-06,39,1,0,0.0
4708,286,2024-01-07,54,2,7,0.0
4709,286,2024-01-07,36,3,5,0.0
4710,286,2024-01-08,20,4,5,0.0
4711,287,2024-01-06,52,1,4,0.0
4712,287,2024-01-06,33,2,1,0.0
4713,287,2024-01-07,13,3,1,0.0
4714,287,2024-01-07,17,3,5,0.0
4715,287,2024-01-08,37,4,0,0.0
4716,288,2024-01-03,27,1,4,0.0
4717,288,2024-01-03,10,2,0,0.0
4718,288,2024-01-04,58,2,0,0.0
4719,288,2024-01-04,41,3,7,0.0
4720,288,2024-01-05,16,4,6,0.0
4721,288,2024-01-06,36,5,3,0.0
4722,288,2024-01-06,24,5,1,0.0
4723,288,2024-01-07,56,5,1,0.0
4724,288,2024-01-08,59,5,1,0.0
4725,288,2024-01-08,59,5,0,0.0
4726,288,2024-01-09,12,5,5,0.0
4727,288,2024-01-10,55,5,4,0.0
4728,288,2024-01-10,45,5,4,0.0
4729,288,2024-01-11,25,5,5,0.0
4730,288,2024-01-11,14,5,3,0.0
4731,288,2024-01-12,47,5,5,0.0
4732,288,2024-01-13,47,5,6,0.0
4733,288,2024-01-13,57,5,0,0.0
4734,288,2024-01-14,22,5,3,0.0
4735,288,2024-01-14,35,5,6,0.0
4736,288,2024-01-15,10,5,7,0.0
4737,288,2024-01-16,13,5,4,0.0
4738,289,2024-01-07,12,1,4,0.0
4739,289,2024-01-08,42,1,0,0.0
4740,289,2024-01-09,14,2,1,0.0
4741,289,2024-01-10,58,3,4,0.0
4742,289,2024-01-10,21,3,7,0.0
4743,289,2024-01-11,46,4,7,0.0
4744,289,2024-01-11,54,5,7,0.0
4745,289,2024-01-12,42,6,4,0.0
4746,289,2024-01-12,37,6,0,0.0
4747,289,2024-01-13,32,6,1,0.0
4748,289,2024-01-14,41,6,0,0.0
4749,289,2024-01-15,16,6,2,0.0
4750,289,2024-01-16,18,6,5,0.0
4751,289,2024-01-17,56,6,5,0.0
4752,289,2024-01-17,47,7,0,0.0
4753,289,2024-01-18,27,8,7,0.0
4754,289,2024-01-18,12,9,7,0.0
4755,289,2024-01-19,58,10,0,0.0
4756,289,2024-01-19,50,10,3,0.0
4757,289,2024-01-20,34,10,2,0.0
4758,289,2024-01-21,34,10,4,0.0
4759,289,2024-01-21,20,10,3,0.0
4760,289,2024-01-22,23,10,5,0.0
4761,289,2024-01-22,47,10,4,0.0
4762,289,2024-01-23,11,10,7,0.0
4763,289,2024-01-24,19,10,6,0.0
4764,289,2024-01-24,45,10,7,0.0
4765,289,2024-01-25,25,10,0,0.0
4766,289,2024-01-25,50,10,3,0.0
4767,289,2024-01-26,15,10,0,0.0
4768,289,2024-01-27,48,10,0,0.0
4769,289,2024-01-28,49,10,6,0.0
4770,289,2024-01-29,12,10,0,0.0
4771,289,2024-01-30,48,10,4,0.0
4772,289,2024-01-31,39,10,7,0.0
4773,289,2024-02-01,57,10,5,0.0
4774,289,2024-02-02,55,10,3,0.0
4775,289,2024-02-02,32,10,6,0.0
4776,289,2024-02-03,34,10,3,0.0
4777,289,2024-02-03,26,10,4,0.0
4778,289,2024-02-04,19,10,2,0.0
4779,289,2024-02-05,38,10,3,0.0
4780,290,2024-01-01,17,2,1,0.0
4781,291,2024-01-01,15,2,0,0.0
4782,292,2024-01-04,11,1,3,0.0
4783,292,2024-01-04,37,2,3,0.0
4784,292,2024-01-05,19,2,5,0.0
4785,292,2024-01-05,55,3,2,0.0
4786,292,2024-01-06,41,4,2,0.0
4787,292,2024-01-06,35,4,2,0.0
4788,292,2024-01-07,28,4,4,0.0
4789,292,2024-01-07,33,5,5,0.0
4790,292,2024-01-08,56,6,6,0.0
4791,292,2024-01-09,43,6,7,0.0
4792,292,2024-01-09,50,6,4,0.0
4793,292,2024-01-10,17,6,6,0.0
4794,292,2024-01-11,55,7,4,0.0
4795,292,2024-01-11,25,8,2,0.0
4796,292,2024-01-12,19,9,6,0.0
4797,292,2024-01-13,34,9,4,0.0
4798,292,2024-01-13,11,10,6,0.0
4799,292,2024-01-14,17,10,5,0.0
4800,292,2024-01-14,28,11,1,0.0
4801,292,2024-01-15,38,11,3,0.0
4802,292,2024-01-15,56,11,3,0.0
4803,292,2024-01-16,16,11,0,0.0
4804,292,2024-01-17,48,11,2,0.0
4805,292,2024-01-18,22,11,4,0.0
4806,292,2024-01-19,28,11,6,0.0
4807,292,2024-01-20,59,11,7,0.0
4808,292,2024-01-21,37,12,3,0.0
4809,292,2024-01-22,59,12,0,0.0
4810,292,2024-01-23,51,12,6,0.0
4811,292,2024-01-24,11,12,7,0.0
4812,292,2024-01-24,19,13,7,0.0
4813,292,2024-01-25,39,13,3,0.0
4814,292,2024-01-25,29,14,7,0.0
4815,292,2024-01-26,24,15,0,0.0
4816,292,2024-01-26,50,15,0,0.0
4817,292,2024-01-27,49,15,2,0.0
4818,292,2024-01-28,14,15,4,0.0
4819,292,2024-01-29,30,15,3,0.0
4820,292,2024-01-30,57,15,7,0.0
4821,292,2024-01-31,40,15,1,0.0
4822,292,2024-02-01,44,15,5,0.0
4823,292,2024-02-01,42,15,4,0.0
4824,292,2024-02-02,56,15,6,0.0
4825,292,2024-02-02,43,15,1,0.0
4826,293,2024-01-03,58,2,0,0.0
4827,293,2024-01-03,37,2,7,0.0
4828,294,2024-01-06,19,1,6,0.0
4829,294,2024-01-07,21,2,0,0.0
4830,294,2024-01-07,14,3,1,0.0
4831,294,2024-01-08,26,4,0,0.0
4832,294,2024-01-08,59,5,6,0.0
4833,295,2024-01-05,48,1,3,0.0
4834,296,2024-01-03,27,2,7,0.0
4835,296,2024-01-03,52,2,0,0.0
4836,296,2024-01-04,27,3,0,0.0
4837,296,2024-01-05,54,3,7,0.0
4838,296,2024-01-06,47,3,4,0.0
4839,296,2024-01-07,42,4,5,0.0
4840,296,2024-01-07,20,5,6,0.0
4841,296,2024-01-08,30,5,1,0.0
4842,296,2024-01-08,34,6,7,0.0
4843,296,2024-01-09,24,7,7,0.0
4844,297,2024-01-04,13,1,0,0.0
4845,297,2024-01-04,40,2,1,0.0
4846,297,2024-01-05,10,2,4,0.0
4847,297,2024-01-05,59,3,3,0.0
4848,297,2024-01-06,47,4,4,0.0
4849,298,2024-01-04,24,1,5,0.0
4850,298,2024-01-05,38,2,4,0.0
4851,298,2024-01-06,40,2,5,0.0
4852,298,2024-01-07,15,3,0,0.0
4853,298,2024-01-08,16,4,3,0.0
4854,298,2024-01-09,34,5,4,0.0
4855,298,2024-01-10,40,6,2,0.0
4856,298,2024-01-11,13,6,2,0.0
4857,298,2024-01-11,24,7,7,0.0
4858,298,2024-01-12,24,7,5,0.0
4859,298,2024-01-13,25,8,3,0.0
4860,298,2024-01-13,25,9,5,0.0
4861,298,2024-01-14,11,10,0,0.0
4862,298,2024-01-15,14,11,7,0.0
4863,298,2024-01-16,43,12,7,0.0
4864,298,2024-01-16,29,12,3,0.0
4865,298,2024-01-17,23,12,3,0.0
4866,299,2024-01-03,11,2,6,0.0
4867,299,2024-01-04,56,3,5,0.0
4868,299,2024-01-04,54,4,1,0.0
4869,299,2024-01-05,39,5,2,0.0
4870,299,2024-01-05,48,5,6,0.0
4871,299,2024-01-06,25,5,6,0.0
4872,299,2024-01-07,13,5,4,0.0
4873,299,2024-01-08,23,6,4,0.0
4874,299,2024-01-09,40,6,3,0.0
4875,299,2024-01-09,40,6,4,0.0
4876,299,2024-01-10,39,7,3,0.0
4877,299,2024-01-11,50,8,2,0.0
4878,299,2024-01-12,39,9,4,0.0
4879,299,2024-01-12,54,9,6,0.0
4880,299,2024-01-13,24,10,4,0.0
4881,299,2024-01-14,14,10,5,0.0
4882,299,2024-01-15,41,10,5,0.0
4883,299,2024-01-15,39,10,1,0.0
4884,299,2024-01-16,22,10,4,0.0
4885,300,2024-01-04,81,2,6,0.0
4886,300,2024-01-05,88,3,4,0.0
4887,300,2024-01-06,20,4,5,0.0
4888,301,2024-01-03,23,1,1,0.0
4889,301,2024-01-03,14,1,5,0.0
4890,301,2024-01-04,23,1,0,0.0
4891,301,2024-01-04,17,2,2,0.0
4892,301,2024-01-05,40,3,2,0.0
4893,301,2024-01-05,54,4,7,0.0
4894,302,2024-01-02,37,1,5,0.0
4895,302,2024-01-03,41,2,5,0.0
4896,302,2024-01-04,12,2,2,0.0
4897,302,2024-01-04,38,2,1,0.0
4898,303,2024-01-03,16,2,7,0.0
4899,303,2024-01-03,25,3,3,0.0
4900,303,2024-01-04,12,4,3,0.0
4901,303,2024-01-05,51,5,2,0.0
4902,303,2024-01-05,26,5,0,0.0
4903,304,2024-01-07,12,2,7,0.0
4904,304,2024-01-08,34,2,0,0.0
4905,304,2024-01-08,38,3,0,0.0
4906,304,2024-01-09,30,4,0,0.0
4907,304,2024-01-09,53,5,0,0.0
4908,304,2024-01-10,44,6,3,0.0
4909,304,2024-01-10,18,6,4,0.0
4910,304,2024-01-11,46,6,7,0.0
4911,304,2024-01-12,52,6,3,0.0
4912,304,2024-01-12,45,7,4,0.0
4913,304,2024-01-13,19,7,4,0.0
4914,304,2024-01-13,33,7,0,0.0
4915,304,2024-01-14,51,7,3,0.0
4916,304,2024-01-15,41,7,0,0.0
4917,304,2024-01-15,22,7,7,0.0
4918,304,2024-01-16,27,8,7,0.0
4919,304,2024-01-16,49,8,3,0.0
4920,304,2024-01-17,42,8,1,0.0
4921,304,2024-01-18,21,8,4,0.0
4922,304,2024-01-19,19,9,1,0.0
4923,304,2024-01-20,12,9,7,0.0
4924,304,2024-01-21,41,9,5,0.0
4925,304,2024-01-22,15,9,0,0.0
4926,304,2024-01-22,38,10,0,0.0
4927,304,2024-01-23,43,11,5,0.0
4928,304,2024-01-24,46,11,1,0.0
4929,304,2024-01-25,44,12,5,0.0
4930,304,2024-01-25,17,12,1,0.0
4931,304,2024-01-26,44,12,6,0.0
4932,304,2024-01-26,24,13,6,0.0
4933,304,2024-01-27,13,13,2,0.0
4934,304,2024-01-28,36,13,3,0.0
4935,304,2024-01-28,53,13,3,0.0
4936,304,2024-01-29,47,13,0,0.0
4937,304,2024-01-29,43,14,6,0.0
4938,304,2024-01-30,54,14,1,0.0
4939,304,2024-01-30,37,15,0,0.0
4940,304,2024-01-31,20,15,0,0.0
4941,304,2024-01-31,19,16,2,0.0
4942,304,2024-02-01,52,17,7,0.0
